User Name,Review,Rating
dlxmarshall,"For those saying this is too over the top, repetitive of earlier instalments, lacking in dialogue as opposed to action scenes, I think (respectfully)they are missing the point. This is a fantastic homage to the previous movies (and a nod occasionally to other Keanu movies here and there if you look hard enough). It takes the best of what has gone before and deliberately amplifies it and mythicises it. What other way would be more fitting to end the series? It is not trying to be goodfellas, the Godfather, Cala Blanca, it is trying to end one of the most entertaining and refreshing franchises in recent times with a bang not a whimper and in my view does so admirably. It is not for everyone, but for those that enjoyed the first, it is a fun version of the first movies on amphetamines (or should I say, Speed?).",9
santamonicafan,"Look, let's just put all our cards on the (high) table. Yes, John Wick: Chapter 4 is 169 minutes long. Any one of its many (many) set pieces contains more action all by itself than most entire movies. This thing ain't a ""chapter."" It's a whole damn book - a glorious, nightmarish, biblical compendium of all manners of asskickery.

Full review at ScreenCrush. (And after you see the movie, here's my interview with Chad Stahelski that's JUST about the stairwell scene that I am sure will go down in history as one of the all-time great moments in action cinema.) Everyone is trying to rip off the way John Wick movies do action but I wish they would also try to rip off the way John Wick movies are really pretty and lit extremely well.",10
ppppmaas,"After 3 chapters of countless casualties I must admit I had not expected anything quite like this. I wanted to see it and I can tell you I came out very surprised and glad I could see it in the theatre. I was most impressed by the locations, visually very impressive settings and a brilliant cast that is not to be underestimated. It was long but well worth it and I personally enjoyed the first half more than the second. There is a strange presence of humanity, respect and even friendship in this movie once you look past the body count. At some point the action becomes a bit much but the movie as a whole is really in a league of it's own and worthy of a great compliment to all involved!",10
tammytkspr-31282,"I wanted to love it, but I can't. The action was getting tedious after a while and the last 45 minutes I was getting bored. Nothing was really going on and the plot development wasn't there.

Now, it's fun to go escape for nearly 3 hours, but I highly doubt this is going to hold up with repeat viewings. And like I said, the other 3 were far more superior than this, since there seemed to be an actual plot.

Now the pros. The cinematography was top notch, and Connie Yen stole the show and this movie will make him into a mega star. His character, (a blind assassin) is so much fun, I can see them doing a spin off on him and it could work if done right.

But this movie could have cut about 30 to 45 minutes. And there were some scenes, like John Wick falling off unbelievable heights and getting up unscathed that took me out. There is just no way that is possible and really took me out of suspending my belief. The movie was cartoonish at times and I felt I was watching Loony Toons with some of the stunts.

So, basically, the movie is a fun popcorn flick, but because it has no whit, no humor and can get tedious from time to time, I can only give it 6 stars. Next time, put some things in there to stimulate our brains.",6
lucjameshale,The second half alone is worth the price of admission. What's great about this story is how much the characters appeal John wick is figuring out the world along with the consequences of being into a story. He knows his end is something. But this film deserves multiply viewings and I hope it breaks as many box office records before digital release. Because it just works really well on a massive screen. So far it's both well made and has massive box office growth with how well the story and characters connect with the audience. It's a really beautiful story. I hope liongate knows what they have.,10
sauravchaudhary-28719,"John wick chapter 4 is definitely the best action movie in John wick series. It is not only the best movie in the series but also the best Action movie ever made.

Overall John wick series has been the most beautiful master piece of Action movies.

John wick chapter 4, is a masterpiece from beginning of the film to end and to post credit scene.

On a personal level i may not be a fan of the ending of the film, but i was prepared for that kind of ending of this movie.

I Would like to see Mr. Wick alive in the next part.

Wil wait for bellerina and the continental to see what comes next in this movie series. I am hoping to see John wick in action. If this is the end, then Miss you BABA YAGA.",10
rfc-19739,"Right away, one thing I have said about the Wick movies is for whatever reason you can check you brain at the door. Not sure why but like other good action films to give it a pass on so many of the glaring weakness or far fetched things in the movie. But that is why they can be fun. Wick is basically a super hero without the fancy suits , well I guess one fancy suit, or magical abilities. I wonder what the official count is for the hit rate for bullets flying at him. I think is must be like a 0.1% hit rate. Maybe this is a prequel to star wars and all of the gunmen grow up to be storm troopers. Not to mention how many cars hit him. One weakness was the villain, most villains don't subcontract their work as much as he did but what do I know, maybe they do. All in all not a bad watch.",8
Ezzeldien2121,"A good conclusion to this movie series.. I think, I was very attached to the character of John Wick, but I think that no movie in the series has so far surpassed the first movie, which combined action and drama, but the action later.. especially in this chapter did not succeed in this formula, as it was a very long film, it bored me many times.

And after I sympathized with John Wick as a strong or even superhuman in the beginning, from the second chapter to this chapter, I interacted with him as if he was a robot.

Yes, the action is very good, but the long fighting scenes did not present anything new, and their repetition did not make them the climax of the events, but rather a regular thing, as the fighting scene was repeated among dancers and among street cars... without any reaction, so that I could almost swear that the NPCs in GTA games will react better.

This does not mean that I hated the movie, but if I miss the character of John Wick, I will always go to watch the first part, which is the part that I will recommend to others with enthusiasm.",5
Falcon_fury,"John Wick 4 is the latest installment of the popular action franchise starring Keanu Reeves as the unstoppable assassin. The movie follows Wick as he tries to clear his name and defeat a new enemy, Marquis, who has taken over the High Table, the organization that rules the underworld. Along the way, Wick faces old friends and foes, travels across the globe, and engages in spectacular fight scenes.

The movie is a feast for action fans, as it delivers some of the most impressive and inventive action sequences ever seen on screen. The choreography, cinematography, and sound design are all top-notch, creating a visceral and thrilling experience. Keanu Reeves is charismatic and convincing as Wick, showing both his physical prowess and his emotional vulnerability. The supporting cast is also excellent, with Donnie Yen, Laurence Fishburne, Hiroyuki Sanada, and Bill Skarsgard among the standouts.

However, the movie is not without its flaws. The plot is thin and convoluted, relying on a lot of exposition and contrivances to move the story forward. The movie also suffers from being too long and overstuffed, as it tries to cram in too many characters, locations, and subplots. Some of the scenes drag on for too long, losing their impact and excitement. The movie also lacks a sense of finality, as it sets up potential spin-offs and sequels instead of giving a satisfying conclusion.

Overall, John Wick 4 is a highly entertaining action film that showcases Keanu Reeves' star power and skill. It is not a perfect film, but it is a fun and exhilarating ride that will keep you on the edge of your seat. If you are a fan of the franchise or of action movies in general, you will enjoy John Wick 4.",9
auditorgeek,"After the semi letdown of JW3 I was so happy that 4 made up and more. This was my favorite of the franchise. It had everything that you would expect from this movie. The fight scenes, gun scenes, choreography, music.... great soundtrack!! All were perfectly chosen. There were a few scenes where I felt the music could have been much louder. It was an odd choice and I'll crank it way up at home. They brought in some new characters ... likeable characters. I could see a spin-off with nobody. Something else with a couple others that had some loose ends that were not neatly completed.

John wick 4 really tied things together well and had a great moral to the story. It showed that our actions have consequences. Watch it on the big screen and enjoy some time with sn old friend.",10
mabmadridespana,"A blind man, a homeless guy, and John Wick enter a German club and... No, it's not a joke, it is the wildest action movie of this century.

Of course, one can not ignore its thoughtful take on the nature of power, order, and the power of will, but... We would not be honest if we denied the fact that, over all things, this saga is sheer entertainment, powerful visuals of martial arts and gun fu, bigger than life destruction, a non stop pace, and a really thrilling concept of spectacle based on the point of ""more is more"". For if this alone wouldn't be enough, we have stunning suspense and the feel of enormous authority and strength of the French Marquis, and also the deeply emotional and satisfactory dramatic work of Hiroyuki Sanada and Donnie Yen.

What else can I say? Simply WOW, since I have felt definitely blown away by the bird-eye shot in the building with infinite grenade shooting. But... what is infinite? If you are wondering about it, I only have to say: stairs, lots of stairs.

The final duel at the sunrise is just deeply satisfying and leaves me thinking we need another fight with Keanu. Let's hope for this to be only a temporal game over, and maybe we can see Mr. Wick down those stairs triumphant.

I won't stop him until I see him in Turkey fighting Kenan Imirzalioglu.",10
dylanwasunfortunatelytaken,"Wow, that was something. John Wick: Chapter 4 exceeds at what makes this franchise so sensational. Action scene after action scene, with plenty of gore mixed with a (surprisingly) good story.

Despite the long runtime this is Mr. Wick's grandest film, in a near perfect action tetralogy, with an ending that perfectly fits the film. Sad, yet necessary, and the execution is next to flawless.

The only thing that could ruin this is a fifth installment. Come on, Hollywood I'm praying you don't try to make some easy money on an unnecessary film.

My only recommendation to you is to watch this film before it leaves theaters. You won't regret it, I promise.",8
highdefinitionsound,"John Wick: Chapter 4 is an action-packed thriller that will certainly please fans of the franchise. The film delivers some impressive fight scenes and great cinematography that is characteristic of the John Wick films. Keanu Reeves once again delivers a solid performance as the titular character, showcasing his impressive martial arts skills and stoic demeanor.

However, the film does feel a bit repetitive in terms of its plot and action sequences. While the action is well-executed, it doesn't bring much that we haven't seen before in the previous films. Additionally, some of the new characters introduced in the film could have been developed more fully.

Overall, John Wick: Chapter 4 is an enjoyable continuation of the franchise, with some standout moments that will satisfy fans, but it lacks the freshness and excitement of the earlier films. The film earns a 7/10 rating for its strong action, solid performances, and impressive production values.",8
cosmicfish,"The violence is so cartoonish. The man falls 4 stories onto a van, hard enough to dent it in 2 feet. Barely an issue. Every goon can take 3 headshots and keep fighting. The blind guy is an amazing marksman. The other guy uses a shotgun like a sniper rifle. The fat head honcho is an unstoppable tank.

The whole plot revolves around deception and finesse and the big ending is him tricking a guy. Talk about veering away from character!

And it's all for what, exactly?

He could have been the High Table's boogeyman. The one that makes them play fair with their underlings. Kill the ones too stupid to fear death until the ones remaining realize it isn't worth it. Instead he changes... nothing. Except for seeing his friends die.

What a waste.",N/A
Aman_Goyal,"* Is this one of the best action films? - Absolutely!

*Is this the best Martial Arts film? - YES! In Hollywood!

*Is this the best solely action film of Keanu Reeves? Perhaps! I like Speed (1994) much more than everything else.**

*Direction: It's exquisite and surely an improvement over previous installments. There's more room for long continuous fight scenes and the car sequences are awesome too! The whole top angle fight sequence was so much fun to watch, and if you want more of that, go watch Brain De Palma's SNAKE EYES (1998).

> At 169 minutes, it's surely over-long by at least 20 minutes.

*Plot: The story is engaging but doesn't elevate itself with multiple twists and turns, much like the previous installments. The villain is somewhat dumb and we always know what'sgoing to happen next, even if we don't know how it's going to happen.

> Plus point is it keeps getting better and the ending my even be the best part of the entire thing.

*Cast: **Donnie Yen as Caine, the blind High Table assassin is the only fresh breath in the film making it entertaining, exquisite and emotional.

**Bill Skarsgård as the Marquis acts fine and dresses and better although the script doesn't allow him to be as sharp as literally any other character.

**Rina Sawayama as Akira has so much potential for possible future projects, but here she seems to have been nowhere near utilised.

**Reeves is of course the back bone of the film, giving his Career Best Performance!

* Costume design: In my opinion, the best part of the film. Especially that of Marquis, putting a richness to the whole thing.

* Cinematography: Almost every frame is breathtaking and justifies being set in night. Paris looks as beautiful as it did in classic Audrey Hepburn films (Charades (1963). Like the first 3 chapters had colours GREEN, BLUE & RESPECTIVELY, the YELLOW shines here. The stairs, the sunrise, the traffic, all are pleasing to eyes.

* Ending: >The ending could be interpreted in multiple ways, such as (SPOILERS) John died like said, or didn't and yet faked his death and went somewhere to avoid the underworld life and all the bounty hunters (like in Sherlock Holmes, where he is seen at his own grave).

>Though some are calling it the best part of the franchise thus far, I'll still place it second following Chapter 2.

>P. S. no offense to John Wick, but this film shows him a whole lot more invincible than even he is supposed to be capable of. Surviving multiple bullets is one thing, but falling from high story buildings onto metallic vehicles, and falling 200 steps? As a good film, this one deserves to have been somewhat more grounded or logical.

* Overall: > My rating: 7.6/10 > Rotten Tomatoes: 95% Fresh, 8.2/10 avg rating > Metacritic: 78.",8
liquidgfx,"By making this film a 3 hour monster they removed most of the urgency that was felt in the earlier films. The action is stunning but the majority of it goes on for longer than it needs to and can occasionally get boring. Also, I know that he's supposed to be unstoppable but some of the scenes stretch those limits WAY too far (all I will say is ""stairs"").

I will say that when the camera goes to the over the top view it changed from good to outstanding, but this unfortunately was short lived and ended with another stretch of the limits previously mentioned.

Hoping to see more urgency and maybe a little more originality return in the inevitable John Wick: Chapter 5!",6
retroracer48,"This movie was the best movie in the John wick franchise and even the best action movie of all time. Try naming another one that is better then this movie because you will have a hard time trying to. Watched it in IMAX and oh my god it was amazing. The way the songs were with the action and how it sounded was incredible. Every single fight scene took my breath away and I can't remember a time where my jaw was not dropped. I am so happy that the hype that came with the film payed off. If you have not seen this movie yet go to your car and watch it because it is definitely worth your time.

10/10 Watch it NOW.",10
Rjbulger115,"It had a decent story for john wick with lots of action. It seemed like it tried to combine all the action of the first 3 into this movie. Some interesting characters- the blind ninja fighter and the wannabe bad guy, it was good to see Clancy Brown in this movie. Some fight scenes were really good. Some may have went too long yet Decent overall. The music and background music wasnt as good as the first 3- some of the fight music sounded like it was taken right from The other john wicks. They Definitely gave it a more of a New York feel with the classic new york movie they paid homage to in this movie.",6
hutch2001,"Above and beyond the action one expects when watching a John Wick film. Don't take the film too seriously/realistically!

Great acting (other than Keanu! ;):
The characters of Marquis and Winston, just to name a couple, are charismatic and intriguing throughout.


Amazing stylised settings and world building:
The world of John Wick is developed even further - and its eerie, super-elite nature is fitting.


Vibrant soundtrack to accompany.



I personally felt the fight scenes sometimes dragged on (just a bit) but action and John Wick movies are synonymous - so this isn't a major criticism!",7
tiffanyswift-01525,"I watched it without watching the three prequels, I have to say I'm very impressed by the gripping and tense action ,as well as top notch cinematography,just amazing. But unstopping sequences of fun fighting (which are truly compact and leave you no chance to take a breathe, I'm quite tired. For reason that you know the protagonist would survive all those gruelling attacks and walk towards the final duel scene. When the first hour you get to see the exotic, cyberpunk and elegant touch of Japan,then it takes you to Berlin and the city of light. It's all about life and death,but also a complicated relationship between the old friends which involves trust and repay. A good film in total,worth the watch.",8
mikedud-81751,"When the first John Wick movie came out, it revitalized the action movie genre. Nearly 10 years later, and two sequels in, we get arguably the best installment of the franchise. John Wick: Chapter 4 ups the ante on absolutely everything. From stunning set pieces, to non-stop high voltage action sequences.

Keanu Reeves once again is breathtaking in the role of the legendary hitman. He is a true inspiration, proving that age is just a number. The guy is in his 50's and is pulling off amazing choreographed action sequences. The action sequences are incredible. Utilizing the setting around them, from Morocco to Japan to France, which subsequently makes every scene unique and a stand out. Nothing feels out of place or boring, each scene has prominence and substance to them.

John Wicks war against The High Table brings him into conflict with some interesting new adversaries. Bill Skarsgards villainous role as one of the heads of The High Table is menacing, cold and calculating. He pulls the strings of the plot all the way to the end. Donnie Yen yet again plays another blind badass character. This time a hitman who has history with Wick, and a motive that forces him into hunting Wick down. A very cool and compelling character that I hope to see more of later on.

The two hour and forty minute runtime went by like a breeze, captivating from the very beginning to the somber bittersweet ending. A satisfying conclusion to John Wicks story, as he was finally at peace with everything and returned home to his wife. I hope his story stays concluded, even though nowadays it seems like no one truly stays dead.

In light of the conclusion I can honestly conclude that John Wick: Chapter 4 is one of the greatest action movies of all time. Subsequently, the franchise will go down in history as one of the greats, as the bar for action movies reaches a new standard.",10
lenorcardenas,"Best John Wick movie so far. This is a rollercoaster ride that doesn't end. Great acting, amazing scenery and non stop action. The cinematography is masterful. Which is something you don't usually get from an action film. This movie is a work of art in so many ways. From the shooting to the hand to hand combat to the swordsmanship. You are kept engage the entire time, and the story is there as well. Great cast, some familiar faces, some new. They all do an amazing job. By end of the movie, I didn't think I could be anymore entertained, but I was. I walked out of the theatre in awe of this film. Beautifully done.",10
hyderalw,"Typical story but not so typical dialogue, action sequences, action choreography, The music at the right time, incredible acting, incredible Rythm and pace of the movie and hands down a Legend of a film.

The movie is about 3 hours long and the first 15 minutes maybe too much to digest as there is alot happening in the first 15 minutes but once the story sets in right after 15-16 minutes then you know exactly what is about to happen and what your going to get but in what way will keep you intrigued and exited all the way through, believe me the 3 hours will feel like 1 hour.

Lastly John Wick 4 is filled with action sequences that are so sharply timed it will make you stand up or even make you move in your chair, exhilarating to say the least; This is not just a Guy movie, this is a legend of a movie that needs to be viewed by everyone above 15 years of age.

I took one star away coz i wish there was some more Lawrence Fishburne :(",9
hvozdikmilan,"After seeing Chapter 4 for the fist time while just vaguely remembering plot of each previous movie I watched just once at the time they came out I didn't know what to think about it. Action, cinematography, stunt work and characters were all great, but I just didn't get the movie.

So I decided watch every John Wick back to back and see Chapter 4 again. And I must say, those movies really are one story told in four chapters (so far). They continue where previous left and build on each other really nicely.

And Chapter 4 is the biggest, boldest and the most beautiful of them all. I get the movie now and I think that it's brilliant, especially the final part. There is one location that feels bit weaker than the others, but I won't be lowering the score for that.",10
matthewcojeen,"Where do I start, its got it all, u think your watch action, western vibe. Cinematography is so good, scene stunning, story line do very well. KR plays JW very well indeed all that training pays of with all the action scene, it reminds of better tomorrow film, its got 2 action legend support cast, a dog who u fall in love with. It's 2 hrs 40 ish mins but time fly so fast with this stylish dark action thriller, I like the electric light it got that 80's feeling. I need to watch it again there alot to take in, lovejoy back, the bad guy french plays it great, the car chase and fight scene on the roundabout is a different level. So people don't walk run to watch JWC4.",9
firelover-43847,This movie has broken all expectations I thought I would come in happy and come out still happy but that wasn't reality I came in happy and came out tears rolling down my face bear in mind I haven't seen any of the other movies aside from 3 and I can see the great improvement from 3 to 4. Literally this movie has set a new high for all action movies from now on like all movies there is still pros and cons some cons are the fact that... well nothing the whole movie was one continuous pro there was not one bad thing a part from the fact that in the night club scene where he gets the gold tooth it was a problem for me and many others that no one reacted during the fights like?? All in all 10/10 best ending of all time. Would rate this a 1000/10 if I could.,10
gcplassmeyer,"Action, dicey villains and finally the demise of our beloved John Wick. We all go to these movies because we know what to expect and we embrace it. Couple that with the incomparable and once in a life time human in Keanu Reeves it can do no wrong!

Yes the plot lacked some substance and yes there were some cheesy scenes that can make you cringe a bit. NONE OF THAT MATTERS! Enjoy it for what it is and those flaws are very easily overlooked.

If you followed the John Wick story from beginning to end you know it is hands down one of the greatest set of action moves ever made.

Well done John Wick, you will be missed.",10
raimy_dog,"This is simply not just the best John Wick movie but one of the best action movies I have ever seen without exagerating, brutal, unique fighting scenes and epic cinematography overall. The movie had a runtime of 169 minutes and I just did not want it to end at all, although you think that you know what might happen next but it always kind of surprises you.

The fighting scenes and the coreography is just a pure joy to watch, such a talented cast, even the guys who were 'taking a beating' .

It nicely continues the story from where chapter 3 left off and ends with somewhat of an open ending in my opinion, adding new interesting characters, each unique to their own. Just marvelous!",10
TurboTerminator,"I am a big fan of the series and loved the first three movies, so I watched it during release weekend.

It is longer than the first three movies and is nearly 3 hours long, but you will be fully engaged with the movie and won't feel that it is long.

They took the action sequences to the next level and set the bar for action movies. Probably no other Hollywood movie in recent memory has come up so many original action sequences.

People who watched the earlier movies should definitely go see this one and you will not be disappointed.

They made Wick look a bit more human in this one than the larger than life figure as he was depicted in the earlier movies. After 4 great movies this is a fitting end to the Wick saga.",8
jimmymiller-19656,"For years during action movies I've just wanted more action i.e. The transformers franchise and many others. John Wick 4 takes action movies to a whole new level. This movie is 3/4 action and its some of the best fighting and visuals I've ever witnessed in any movie. While a lot of it will have you saying to yourself, ""there's no way he survives this"", you quickly will remember that's part of the lore of the John Wick movies and you don't care anymore. Very solid movie and a hell of a way to end the franchise if they so choose (Hope they don't). My only dislike is the main enemy of this movie didn't get the violent and punishing death that he deserved, however it was satisfying when he did eat that bullet.",9
peterspam-22486,"A shame they had to make this 4th part, as it really has nothing to offer compared to the first three.

Sure, John Wick was always about the action, but this part had nothing new to show for: most of the time feels like watching a jiu-jitsu dojo where he wraps his feet around someone's head just to shoot him in the head with a gun. In the first three movies this was not done too many times to make it repetitive but in the fourth movie it's just a filler.

You know you're bored when exactly the same action scene of part 1 or 2 that had me hooked now makes me fall asleep. And when watching a dog attack a bad guy is more fun than watching our hero being badass.

Occasionally there are dialogues with the good actors that keep the franchise alive, but other than that I have already forgotten what this was all about.

If you want to watch some mindless fun, by all means, but this one gets boring quick.",6
timpaelfsborg,"This franchise is the first franchise EVER!! To get better with every sequel. I loved ""John Wick"" thought it was a decent action/martial arts movie... then came the second movie. Finally, something that dares stand out in the actionscene since the matrix, but chad wasn't happy there! He knew Keanu had some more fights in him, therefore he made chapter three. Chapter three was epic, legendary, awestrucking, I loved every minute. But stahelski wasn't done there, he amps both the lore, story and the action. John wick chapter 4 is the best sequel to a franchise I've ever seen(if you like action/martial arts). Matrix fans like me will at very least enjoy it!",9
quocthong-11089,"Unlike the previous three chapters, this is the worst chapter in the John Wick franchise. For more than 3 hours, John Wick was like a superhero who killed everyone without any difficulty. This movie reminds me of the 70s 80s with the Terminator, Rambo,... when the main character was simply ""unstoppable"". Besides, John Wick doesn't seem to understand the danger to himself. He rushed out and shot and killed as if to prove that he was just a ""killer"". Then the blind character played by Donnie Yen is also like a superhero when he can walk freely, use swords, shoot people with guns as if his eyes are still bright??? I couldn't understand the plot throughout the length of the movie. This is definitely the most wasted 3 hours of my life.",1
theryuary,"This is one of the craziest actions movies I've seen since Fury Road. This had all the creativity and diversity you would expect from a John Wick movie plus a little more. The stunt team is still working hard to bring set-pieces and direction that have never been seen before and for that reason alone it's worth a viewing. A word of warning, however, myself and some others have complaints about the audio being too loud at time. Leaving the theatre afterwards, I still had the sound of the gunshots lingering in my ears. On paper, there is nothing about this movie that does not meet expectations. However, by watching this movie I've learned how much the emotional stakes of the first movie were important. John Wick's character is heavy minimized compared to previous movies and the change, for me, was hard to get over. At this point in the franchise I need to stakes to be higher than ever, but the story comes across as a little directionless and it's not quite clear what John is fighting for anymore. The movie introduces new side characters and gives them depth and driving factors which makes the audience route for them, while simultaneously pointing out the lack of motivation John has to even live. At the end of this three hour movie I'm not sure what changed for the characters involved and that's a pretty big problem for a movie to have. Overall, it's a lot of fun but lacking the substance I need from the main characters.",7
ebinbt-09429,"John Wick: Chapter 4 delivers a thrilling and immersive experience that keeps the audience on the edge of their seats from beginning to end. Despite being the fourth movie in the franchise, it's clear that the filmmakers haven't run out of tricks, and the result is a movie that is as fresh and exciting as the first.

Keanu Reeves' portrayal of the world-weary assassin is masterful, with his weariness and struggles palpable throughout the film. The high stakes and increased death count make the character's journey even more intense, and Reeves rises to the challenge with ease.

The action sequences in John Wick: Chapter 4 are nothing short of spectacular. Each set piece is magnificently choreographed and shot, with a clear homage to classic martial-arts genres and Hollywood Westerns. The movie also manages to top everything that's come before in the franchise, with new and creative ways to keep the audience engaged.

It's also worth mentioning that the film is an absolute joy to watch in IMAX, with the immersive experience making the action sequences all the more thrilling.

While the weight of trying to top everything that's come before is not lost on the filmmakers, they rise to the challenge with elegance and creativity, delivering a movie that is both a homage to the classic action genre and a fresh addition to the franchise.

In short, John Wick: Chapter 4 is a killer night out at the movies. With an incredible performance from Keanu Reeves, stunning visuals, and non-stop action, it's a must-watch for fans of the series and anyone looking for an immersive and thrilling cinematic experience.",10
cjordan-72794,"Not the way that I would have wanted to see it end with the death of John Wick, but a fair and realistic ending. A man can only survive so long, but he went out the best way he could have. Usually a trilogy or 'Quadigy' would gradually get worse and more disappointing, but the John Wick films are a testament to a VERY small percentage of modern films still being able to deliver on top. John Wick is more than a movie, it's a film, and I have no way of voting any of them any lower than an 8/10 and I'm a harsh voter when it comes to movies and films.

I think the only reason I didn't vote it any higher is because I honestly could have kept going and seen more John Wick films after this one! But that's just it. Had they kept pushing it to a Chapter 5, or even a 6, you then start running a sensitive risk of the films becoming too tedious or exhausting. I'm just sad to not see any more, but I'm also relieved that they stopped when they did. They stopped when they should have. Thank you for these fantastic films!",8
bartbull-1,"John Wick 4, Fantastic photography, fantastic action scenes. Plot hmm ok but action makes up for that. The bad henchmen have built proof armor in their suit coats very cool idea. If they didn't film would be over in under a hour. Beautiful scenery and colours makes for great eye candy.

One great thing about the fighting sequences there not cut into a thousand different edits. Manly because the actors can really fight!

So many of the fight scenes run a long time without cutting to a different angle which I love.

Most favorite character, Russian Fat Killa. Played by Scott Adkins.

This character is hilarious way he talks and plays cards. You can tell he's in a fat suit, but he sure can fight!

Just amazing actor Scott is, hope he's in more films.

So overall good film, will have to watch again.",9
tylerawalton,"I believe this is tied with John Wick 1 as the best John wick movie. Full of action from start to finish. Awesome kills from John and other characters throughout. Great villains throughout the movie very well written too. The cinematography was great. The pacing was fantastic it managed to keep me engaged throughout the whole film with all of the action in between. The whole movie was very well written and you can tell they really tried to make this the best John wick movie and pulled out all of the stops.

I believe this was a great way to end the John Wick Franchise. May you Rest in Peace John Wick and more importantly Lance Reddick who was taken from us too soon.",10
Poula-Nabil,"So I will start off by the things i really enjoyed like the cinematography for example, the camera work in the fire bullet scene was just out of this world , the utilization of new weapons & techniques and everything is just fresh even after 3 full action packed movies it's still going strong But i have like a teeny tiny problem and a spoiler alert I really have a problem with the "" nobody "" i mean if the "" nobody "" was completely cut from the movie it wouldn't have mattered, the character has no clear motive or at least a very shallow one which is money ? We have no clue what does he need the money for ? Why is he participating and gambling with his own life just for few extra bucks when there is no clear point of why is he so desperate for the money it was never ever shown ! And when he can finally claim his bounty after so so much effort he just backs off like ??? Why why does such character have screen time ? It's just confusing like there is this scene that just breaks the whole logic and mood when his dog gets thrown at a car and just bounces back like okay I thought humans are like super trained tough durable people but even dogs that completely separated me from the experience and the whole "" nobody "" plot is just not satisfying in my humble opinion.",7
danielforan-75610,"Chapter 4 is by far, far the best in the series and the best action movie we've gotten since the matrix in 1999.

The film is a story about freedom for john but poses a interesting question about what john will do if he wins and gets his freedom. Everyone gets a motivation that's understandable and leads them to clash with others often in a fight between them.

Chad stahelski has improved hugely as a director its no longer just cool stunts but now he's really matured as a director he plays to his strengths and the directing is by far one of the best aspects of the movie

The film looks amazing not just the colors but the action pursues onscreen is just jawdropping with people performing these stunts live in front of you and you feel every punch hit kick stab and that's truly a credit to the stunt performers here and the vfx team that helped bring it all together. Now the film is 169 minutes long. However I didn't feel the 3 hours and instead it felt like 1 hour and 40 minutes which is a magical feet of editing and pacing.

The films side charachters have their own storylin eand events. The most memorable is caine played by donnie yen a blind assassin and a old friend of John whose sent by Bill Skargards marquee the highest ranked of the high table to kill john wick and seeing how john has nothing to lose you actually feel sorry for caine as its clear he doesn't want to do what he's been tasked with doing but is aware of what happens if rules are broken and it makes him a very interesting charachter that I would love to have a spin off film with. Other memorable side characters are mr nobody or tracker as he's listed here on imdb (shaming anderson) is a low class assassin whose after john however is on and off between going ahead with what he's set out to do for personal reasons and then we have shimazy (hiroyuki sanada) whose a owner of a continental in Japan and gets a set piece to shine as well as his daughter AKira (Rina sawayama) who blames john for breaking the rules and fears for her fathers safety.

The bowery king (Lawrence fishbourne), winston (Ian mc shane) and charon (lance reddick r.i.p) are all here and have their own reasons for helping john tldr every charachter here is excellent and brought to life in such a way that you forget that they're not real people and just actors playing them this also goes for keanu reeves as john wick he's brilliant here and we all know that he does his own stunts which is really the draw for these movies but this one is amazing in all departments. He'll even the soundtrack is amazing here tyler bates and Joel j Richards score is present in the film and benefits the action on screen and over all film.

The film also gives john a satisfying resolution to his story over the 4 movies.

The only other action movies I'd put above this is die hard and terminator 2 judgement day to even be compared to those movies should scream see this movie if it doesint I don't know what will.

See this in cinemas ideally a imax cinema and don't wait till its on a streaming service this was made to be seen on the biggest screen possible.

So overall, It's a 10/10 movie that you should absolutely see in cinemas if at all possible you won't regret it and is by far the best action film since the matrix in 1999. SEE IT!",10
robertschuiszils,"The original John Wick was a hyperstylised revenge action movie with a wonderfully short runtime, well cast main actor and many strong performances in supporting roles. It felt fresh and new and had a convincing anti-hero with an understandable motivation. It was able to built up the necessary atmosphere of tension and suspense. A truly fun watch.

Over the course of the of three sequels all that is left are stylised fight choreographies mixed with an overubandance of CGI. The general visual style throws any claim to realism over board. There is no more grounding in reality. Berlin and Paris look like comic book versions of real places that aren't inhabited by real people any more. No-one cares about a shooting in a night club or in the middle of parisian traffic at night. This could come across as an interesting artistic choice but there is no purpose to these stylistic decisions other than to make everything seem artificial and detached. On top of all of that, Wick seems almost invincible throughout the movie.

And it makes the action feel impactless besides all the effort that went into the fights and shootouts.

And it makes us care even less for this protagonist that has lost any sense of drive or goal. Why is he still doing what he's doing? Don't know... Should I care? It wouldn't hurt.

This way the viewer gets the impression of watching a three hour demonstration of what modern Hollywood can achieve in terms of action and effects (with the occasional weak cgi background).

John Wick now feels like a franchise movie that pushes on some of the strength of the original but forgets about the things that made us care in the first place. There is nothing new to see, nothing to really care for.

The action has become a special effect without a purpose.",6
horgitom,"I'm gonna be real, I didnt expect much since this is the 4th chapter but I'm not lying when I say that I was just looking forward for this movie to finish. Not only was it way too long, but it was so tiring seeing the same fighting and shoot out scenes again and again at this point it has become way too repetitive.

The first and second movie kind of managed to make the plot armor seem as much as it could be believable but you just don't feel it anymore, its like zombie waves coming towards him every 5 minutes in which he just headtaps them and they never shoot back they literally just walking targets. I get that he is supposed to be the top assassin but it's just way too much. The third chapter already had began losing it a bit but this movie made it ten times worse.

I'm giving this a better rating than it actually deserves cause the cinematography was really impressive and I really respect the actors effort but outside of that it's nothing u haven't seen in the previous movie.",6
